timestamp,n_tickers,n_agents,t_feature,t_agent_calls,t_prompt_build,t_llm_call,t_parse,t_total,prompt_tokens,completion_tokens,llm_cost_usd,n_trades
2026-03-12 13:45:00+00:00,147,3,0.0,0.005631999985780567,0.00017909996677190065,7.458413299988024,5.6800025049597025e-05,7.46428559999913,1398,360,0.0004257,4
2026-03-12 15:00:00+00:00,147,3,0.0,0.018704699992667884,0.00019049999536946416,5.026435400010087,1.8499966245144606e-05,5.045352699991781,1307,269,0.00035745,3
2026-03-12 16:15:00+00:00,147,3,0.0,0.006767600018065423,0.0002329999697394669,9.100070300046355,3.160000778734684e-05,9.107108400028665,1688,506,0.0005567999999999999,6
2026-03-12 17:30:00+00:00,147,3,0.0,0.026626600010786206,0.00021630001720041037,7.147959999972954,3.609998384490609e-05,7.174844900029711,1328,499,0.0004986,6
2026-03-12 18:45:00+00:00,147,3,0.0,0.005951699975412339,0.0001553000183776021,2.829151699959766,2.2099993657320738e-05,2.8352849999791943,661,108,0.00016395,1
2026-03-13 13:30:00+00:00,147,3,0.0,0.006386699969880283,0.0002280999906361103,5.321256000024732,2.280005719512701e-05,5.327897599956486,1453,264,0.00037635,3
2026-03-13 14:45:00+00:00,147,3,0.0,0.0055389999761246145,0.0001781000173650682,5.662963300012052,1.9200029782950878e-05,5.668704400013667,1029,347,0.00036255,4
2026-03-13 16:00:00+00:00,147,3,0.0,0.017455599969252944,0.00019049999536946416,5.563662700005807,3.779999678954482e-05,5.581351200002246,1311,331,0.00039525,4
2026-03-13 17:15:00+00:00,147,3,0.0,0.00642730004619807,0.0003512999974191189,5.346957100031432,1.8700025975704193e-05,5.353759700024966,1383,326,0.00040304999999999996,4
2026-03-13 18:30:00+00:00,147,3,0.0,0.01840770000126213,0.00017309997929260135,4.340557200019248,2.400000812485814e-05,4.359166499983985,1171,254,0.00032805000000000003,3
2026-03-13 19:45:00+00:00,147,3,0.0,0.016045199998188764,0.00018550001550465822,10.749162400024943,2.7399975806474686e-05,10.765427600010298,1172,623,0.0005496,8
2026-03-16 14:30:00+00:00,147,3,0.0,0.014386700000613928,0.00016420002793893218,2.8749075999949127,3.1599949579685926e-05,2.889493800001219,881,183,0.00024195,2
2026-03-16 15:45:00+00:00,147,3,0.0,0.007139299996197224,0.00020369997946545482,2.6417107000015676,1.5099998563528061e-05,2.649073399952613,668,119,0.0001716,1
2026-03-16 17:00:00+00:00,147,3,0.0,0.005648099991958588,0.00020030001178383827,4.6822304999805056,2.300000051036477e-05,4.688105600012932,1454,271,0.0003807,3
2026-03-16 18:15:00+00:00,147,3,0.0,0.005453299963846803,0.00018640002235770226,6.6899179999600165,2.4300010409206152e-05,6.6955862999893725,1100,478,0.00045180000000000003,6
2026-03-16 19:30:00+00:00,147,3,0.0,0.005076999950688332,0.00014680001186206937,2.408200500009116,1.5600002370774746e-05,2.4134436000022106,662,109,0.0001647,1
2026-03-17 14:15:00+00:00,147,3,0.0,0.013540899963118136,0.00019290001364424825,4.844231299997773,2.3300002794712782e-05,4.85799239994958,1170,254,0.0003279,3
2026-03-17 15:30:00+00:00,147,3,0.0,0.013600400008726865,0.00021359999664127827,3.353822599980049,1.7600017599761486e-05,3.3676582000334747,808,113,0.00018899999999999999,1
2026-03-17 16:45:00+00:00,147,3,0.0,0.006619099993258715,0.0001750999945215881,4.051589799986687,1.729995710775256e-05,4.05840509996051,953,198,0.00026175,2
